Platform	Name	Entity	Last IP address	Device model	Device type	OS version and architecture	OS name	Total RAM [bytes]	CPU model	Hard disks	DXS - Device (DXS - Device)	DXS - Web browsing (DXS - Web browsing)	DXS - Security (DXS - Security)	DXS - Productivity (DXS - Productivity)	DXS - Business apps (DXS - Business apps)	Device (sentiment) (DXS - User sentiments)	Web browsing (sentiment) (DXS - User sentiments)	Productivity (sentiment) (DXS - User sentiments)	Security (sentiment) (DXS - User sentiments)	Employee Satisfaction (DXS - User sentiments)	Business apps (sentiment) (DXS - User sentiments)
Windows	PCIS4LGVD2WZ8Y1	S4 Longview (TX)	10.83.34.59	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.7486	10	10	8.51035	7.37152	10	10	10	10		10
Windows	PCIS4LGVD2XY8Y1	S4 Longview (TX)	10.83.34.157	OptiPlex 7010	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 100% S.M.A.R.T.)	7.78667	8.82353	10	9.58497	8.51763	10	10	10	10		10
Windows	PCIS4LGVD2YY8Y1	S4 Longview (TX)	10.83.34.45	OptiPlex 7010	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 100% S.M.A.R.T.)	8.7375	10	10	9.53862	8.48978	10	10	10	10		10
Windows	PCIS4LGVD2YZ8Y1	S4 Longview (TX)	10.83.34.88	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.8107		10		5.70135	10	10	10	10		10
Windows	PCIS4LGVD2ZX8Y1	S4 Longview (TX)	10.83.34.26	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.81095	10	10	9.66451	6.96383	10	10	10	10		10
Windows	PCIS4LGVD31Y8Y1	S4 Longview (TX)	10.83.34.89	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)											
Windows	PCIS4LGVD33Z8Y1	S4 Longview (TX)	10.83.34.53	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.7823	10	10		5.24821	10	10	10	10		10
Windows	PCIS4LGVD39X8Y1	S4 Longview (TX)	10.83.34.62	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 0% S.M.A.R.T.)	7	10	10	9.5695	7.89447	10	10	10	10		10
Windows	PCIS4LGVD3BX8Y1	S4 Longview (TX)	10.83.34.42	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.76065	10	10		5.57981	10	10	10	10		10
Windows	PCIS4LGVD3FX8Y1	S4 Longview (TX)	10.83.34.30	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.83425	10	10	9.63447	8.14156	10	10	10	10		10
Windows	PCIS4LGVD3FZ8Y1	S4 Longview (TX)	10.83.34.44	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.85645		10		5.45058	10	10	10	10		10
Windows	PCIS4LGVD3GX8Y1	S4 Longview (TX)	10.83.34.125	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 100% S.M.A.R.T.)											
Windows	PCIS4LGVD3HZ8Y1	S4 Longview (TX)	10.83.34.22	OptiPlex 7010	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.74515		10		6.07517	10	10	10	10		10
Windows	PCIS4LGVD3JX8Y1	S4 Longview (TX)	10.83.34.127	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.7618	10	10	9.6175	7.96328	10	10	10	10		10
Windows	PCIS4LGVD3JY8Y1	S4 Longview (TX)	10.83.34.69	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 50% S.M.A.R.T.)	8.22886	10	10	9.74726	7.7524	10	10	10	10		10
Windows	PCIS4LGVD3KY8Y1	S4 Longview (TX)	10.83.34.160	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 100% S.M.A.R.T.)	8.7865		10		6.05695	10	10	10	10		10
Windows	PCIS4LGVD3KZ8Y1	S4 Longview (TX)	10.83.34.43	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.82025		10		5.79202	10	10	10	10		10
Windows	PCIS4LGVD3LX8Y1	S4 Longview (TX)	10.83.34.117	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.8054		10		6.13464	10	10	10	10		10
Windows	PCIS4LGVD3LZ8Y1	S4 Longview (TX)	10.83.34.93	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.80735	10	10	9.58744	8.52192	10	10	10	10		10
Windows	PCIS4LGVD68S9Y1	S4 Longview (TX)	10.83.34.99	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (74.5GB, 100% S.M.A.R.T.)	8.2332		10		4.81817	10	10	10	10		10
Windows	PCIS4LGVD68V9Y1	S4 Longview (TX)	10.83.34.144	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (74.5GB, 80% S.M.A.R.T.)	8.205		10		5.27105	10	10	10	10		10
Windows	PCIS4LGVD69R9Y1	S4 Longview (TX)	10.83.34.153	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (74.5GB, 80% S.M.A.R.T.)	8.1995	10	10	9.19135	7.76924	10	10	10	10		10
Windows	PCIS4LGVD6CT9Y1	S4 Longview (TX)	10.83.34.92	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	8.606	10	10		5.41698	10	10	10	10		10
Windows	PCIS4LGVD6FS9Y1	S4 Longview (TX)	10.83.34.132	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	8.55735	10	10		5.88415	10	10	10	10		10
Windows	PCIS4LGVD6FT9Y1	S4 Longview (TX)	10.83.34.23	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 100% S.M.A.R.T.)	5.95365	10	10	9.71619	7.99949	10	10	10	10		10
Windows	PCIS4LGVD6GS9Y1	S4 Longview (TX)	10.83.34.146	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	8.54655	10	10	8.9038	8.56579	10	10	10	10		10
Windows	PCIS4LGVD6GT9Y1	S4 Longview (TX)	10.83.34.120	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 100% S.M.A.R.T.)	8.6111	10	10	9.74701	8.09515	10	10	10	10		10
Windows	PCIS4LGVD6HR9Y1	S4 Longview (TX)	10.83.34.75	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	8.5847	10	10		6.11111	10	10	10	10		10
Windows	PCIS4LGVD6JR9Y1	S4 Longview (TX)	10.83.34.57	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.79055	10	10	9.73104	7.85169	10	10	10	10		10
Windows	PCIS4LGVD6JS9Y1	S4 Longview (TX)	10.83.34.50	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	8.5706	10	10		5.50811	10	10	10	10		10
Windows	PCIS4LGVD6JT9Y1	S4 Longview (TX)	10.83.34.114	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	8.82805	10	10	9.71965	8.59969	10	10	10	10		10
Windows	PCIS4LGVFP3PJ02	S4 Longview (TX)	10.83.34.107	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 90% S.M.A.R.T.)	8.6229		10		5.57197	10	10	10	10		10
Windows	PCIS4LGVFP4LJ02	S4 Longview (TX)	10.83.34.115	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 90% S.M.A.R.T.)	8.6702		10		6.00114	10	10	10	10		10
Windows	PCIS4LGVFP7JJ02	S4 Longview (TX)	10.83.34.123	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 90% S.M.A.R.T.)	8.62415		10		5.49999	10	10	10	10		10
Windows	PCIS4LGVFZCGHX1	S4 Longview (TX)	10.83.34.74	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	8.60455	10	10	9.78471	8.32146	10	10	10	10		10
Windows	PCIS4LGVFZDFHX1	S4 Longview (TX)	10.83.34.80	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	9.07125		10		5.99783	10	10	10	10		10
Windows	PCIS4LGVFZKHHX1	S4 Longview (TX)	10.83.34.112	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (74.5GB, 90% S.M.A.R.T.)	8.1256	10	0	9.57859	7.82526	10	10	10	10		10
Windows	PCIS4LGVFZLGHX1	S4 Longview (TX)	10.83.34.76	OptiPlex 7010	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 90% S.M.A.R.T.)	8.54135	10	10	9.61487	8.32538	10	10	10	10		10
Windows	PCIS4LGVFZMFHX1	S4 Longview (TX)	10.83.34.47	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	9.07765	10	10	9.71717	8.51907	10	10	10	10		10
Windows	PCIS4LGVFZMHHX1	S4 Longview (TX)	10.83.34.183	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	7	10	10	9.61836	8.37717	10	10	10	10		10
Windows	PCIS4LGVFZNDHX1	S4 Longview (TX)	10.83.34.39	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	8.72635	10	10	9.21025	8.56189	10	10	10	10		10
Windows	PCIS4LGVFZPDHX1	S4 Longview (TX)	10.83.34.90	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	9.0352		10		5.44224	10	10	10	10		10
Windows	PCIS4LGVFZPHHX1	S4 Longview (TX)	10.83.34.158	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 0% S.M.A.R.T.)	8.8323		10		5.50811	10	10	10	10		10
Windows	PCIS4LGVFZQBHX1	S4 Longview (TX)	10.83.34.103	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 100% S.M.A.R.T.)											
Windows	PCIS4LGVFZQGHX1	S4 Longview (TX)	10.83.34.40	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	0	8.37838	10	9.77847	8.49972	10	10	10	10		10
Windows	PCIS4LGVFZRHHX1	S4 Longview (TX)	10.83.34.51	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 90% S.M.A.R.T.)	8.8453	10	10	9.31611	8.93873	10	10	10	10		10
Windows	PCIS4LGVFZSBHX1	S4 Longview (TX)	10.83.34.161	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	8.79075		10		5.06895	10	10	10	10		10
Windows	PCIS4LGVFZSDHX1	S4 Longview (TX)	10.83.34.79	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	8.815	10	10	9.76956	8.368	10	10	10	10		10
Windows	PCIS4LGVG4V9DX1	S4 Longview (TX)	10.83.34.196	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	8.78705	10	10	9.23545	8.18946	10	10	10	10		10
Windows	PCIS4LGVG4VFDX1	S4 Longview (TX)	10.83.34.150	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (74.5GB, 90% S.M.A.R.T.)	8.21995		0		4.74757	10	10	10	10		10
Windows	PCIS4LGVG4VNDX1	S4 Longview (TX)	10.83.34.31	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	9.047	10	10	9.08327	8.55987	10	10	10	10		10
Windows	PCIS4LGVG4WBDX1	S4 Longview (TX)	10.83.34.68	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 90% S.M.A.R.T.)	8.78505	10	10	9.35871	8.15388	10	10	10	10		10
Windows	PCIS4LGVGY4Y8Y1	S4 Longview (TX)	10.83.34.118	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.81435		10		5.98103	10	10	10	10		10
Windows	PCIS4LGVGY4Z8Y1	S4 Longview (TX)	10.83.34.105	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 100% S.M.A.R.T.)	8.80815	10	10		7.04744	10	10	10	10		10
Windows	PCIS4LGVGY509Y1	S4 Longview (TX)	10.83.34.52	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.69006	10	10	9.83051	7.711	10	10	10	10		10
Windows	PCIS4LGVGY5X8Y1	S4 Longview (TX)	10.83.34.121	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.78455		10		5.83782	10	10	10	10		10
Windows	PCIS4LGVGY5Z8Y1	S4 Longview (TX)	10.83.34.110	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.8108		10		5.93333	10	10	10	10		10
Windows	PCIS4LGVGY609Y1	S4 Longview (TX)	10.83.34.97	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.73995	10	10	9.65565	7.73796	10	10	10	10		10
Windows	PCIS4LGVGY7X8Y1	S4 Longview (TX)	10.83.34.98	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.81595	10	10	9.27865	7.74123	10	10	10	10		10
Windows	PCIS4LGVGY7Y8Y1	S4 Longview (TX)	10.83.34.104	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)											
Windows	PCIS4LGVGY7Z8Y1	S4 Longview (TX)	10.83.34.159	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.7828	10	10	7.29111	7.87146	10	10	10	10		10
Windows	PCIS4LGVH0JX8Y1	S4 Longview (TX)	10.83.34.111	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.78935		10		5.98214	10	10	10	10		10
Windows	PCIS4LGVH0KX8Y1	S4 Longview (TX)	10.83.34.70	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 10% S.M.A.R.T.)	8.7974		10		5.49999	10	10	10	10		10
Windows	PCIS4LGVH0KY8Y1	S4 Longview (TX)	10.83.34.106	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	8.6217	10	10	9.11189	8.03283	10	10	10	10		10
Windows	PCIS4LGVH0KZ8Y1	S4 Longview (TX)	10.83.34.56	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.80265		10		6.36428	10	10	10	10		10
Windows	PCIS4LGVH0LX8Y1	S4 Longview (TX)	10.83.34.27	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)											
Windows	PCIS4LGVH0LY8Y1	S4 Longview (TX)	10.83.34.60	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 60% S.M.A.R.T.)	8.79215		10		5.7087	10	10	10	10		10
Windows	PCIS4LGVH0LZ8Y1	S4 Longview (TX)	10.83.34.138	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 100% S.M.A.R.T.)	8.80905		10		5.65662	10	10	10	10		10
Windows	PCIS4LGVH0MX8Y1	S4 Longview (TX)	10.83.34.25	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 80% S.M.A.R.T.)	8.632	10	10	9.51316	7.74906	10	10	10	10		10
Windows	PCIS4LGVH0MZ8Y1	S4 Longview (TX)	10.83.34.201	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.8096	10	10	9.21175	7.40556	10	10	10	10		10
Windows	PCIS4LGVH0PY8Y1	S4 Longview (TX)	10.83.34.82	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 40% S.M.A.R.T.)	8.7877	10	10	9.42529	7.2718	10	10	10	10		10
Windows	PCIS4LGVH0QX8Y1	S4 Longview (TX)	10.83.34.181	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Seagate (931.5GB, 100% S.M.A.R.T.)	8.5862		10		8.1496	10	10	10	10		10
Windows	PCIS4LGVH0RZ8Y1	S4 Longview (TX)	10.83.34.72	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 100% S.M.A.R.T.)	8.8065	10	10	9.73438	8.55031	10	10	10	10		10
Windows	PCIS4LGVH0SY8Y1	S4 Longview (TX)	10.83.34.58	OptiPlex 7010	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)											
Windows	PCIS4LGVH0TX8Y1	S4 Longview (TX)	10.83.34.140	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.73965	10	10	9.76097	7.83156	10	10	10	10		10
Windows	PCIS4LGVH0TY8Y1	S4 Longview (TX)	10.83.34.247	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.7841	10	10	9.60407	7.29805	10	10	10	10		10
Windows	PCIS4LGVH0TZ8Y1	S4 Longview (TX)	10.83.34.61	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 90% S.M.A.R.T.)	8.78655		10		5.62626	10	10	10	10		10
Windows	PCIS4LGVH0VY8Y1	S4 Longview (TX)	10.83.34.54	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.80225	10	10	9.77115	7.23711	10	10	10	10		10
Windows	PCIS4LGVHYSB9Z1	S4 Longview (TX)	10.83.34.87	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	7	10	10	9.61917	8.64351	10	10	10	10		10
Windows	PCIS4LGVHYTB9Z1	S4 Longview (TX)	10.83.34.27	OptiPlex 7010	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.8086		10		6.36428	10	10	10	10		10
Windows	PCIS4LGVHYTD9Z1	S4 Longview (TX)	10.83.34.143	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.8256	10	10	9.56959	7.29085	10	10	10	10		10
Windows	PCIS4LGVHYVB9Z1	S4 Longview (TX)	10.83.34.139	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.7794	10	10	9.72501	7.0168	10	10	10	10		10
Windows	PCIS4LGVHYVG9Z1	S4 Longview (TX)	10.83.34.142	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 80% S.M.A.R.T.)	8.746	10	10	9.61013	7.21225	10	10	10	10		10
Windows	PCIS4LGVHYXD9Z1	S4 Longview (TX)	10.83.34.55	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770 CPU @ 3.40GHz	Western Digital (931.5GB, 40% S.M.A.R.T.)	8.4244	10	10	9.37759	7.435	10	10	10	10		10
Windows	PCIS4NB74Y50R2	VPN (TX)	10.99.82.204	Latitude 5400	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8365U CPU @ 1.60GHz	Toshiba (238.5GB)	4.12333		10	10	0	10	10	10	10		10
